county state,measure
"Posey, IN",0.3916740194112457
"Pulaski, IN",0.46290529400989194
"Putnam, IN",0.4948012232415902
"Randolph, IN",0.48489194874737046
"Ripley, IN",0.572599531615925
"Rush, IN",0.5221790962018298
"St. Joseph, IN",-0.002098855169907323
"Scott, IN",0.3771014174266564
"Shelby, IN",0.4707680337890408
"Spencer, IN",0.3718809499949895
"Starke, IN",0.4203338391502276
"Steuben, IN",0.4386241933269257
"Sullivan, IN",0.4702652178992873
"Switzerland, IN",0.4401189510678562
"Tippecanoe, IN",0.055762616971926734
"Tipton, IN",0.5328894806924102
"Union, IN",0.5256760862959586
"Vanderburgh, IN",0.16503234170493883
"Vermillion, IN",0.3504827784983427
"Vigo, IN",0.15083630518860816
"Wabash, IN",0.5051232551232552
"Warren, IN",0.5239185750636133
"Warrick, IN",0.3388759336239819
"Washington, IN",0.48963275347039187
"Wayne, IN",0.3012627546033856
"Wells, IN",0.5626848691695108
"White, IN",0.4280314334029643
"Whitley, IN",0.510721372335659
"Adair, IA",0.3484649698241931
"Adams, IA",0.39411206077872746
"Allamakee, IA",0.24151379459771774
"Appanoose, IA",0.3616362451108214
"Audubon, IA",0.3094958968347011
"Benton, IA",0.2567177116440335
"Black Hawk, IA",-0.073860725098983
"Boone, IA",0.13686954071569457
"Bremer, IA",0.13680011818584725
"Buchanan, IA",0.15021459227467812
"Buena Vista, IA",0.24728195216235807
"Butler, IA",0.36789564754425663
"Calhoun, IA",0.4012405504942818
"Carroll, IA",0.31572458270106224
"Cass, IA",0.39438596491228073
"Cedar, IA",0.17775914474373755
"Cerro Gordo, IA",0.07659481820161115
"Cherokee, IA",0.4015659955257271
"Chickasaw, IA",0.22937062937062938
"Clarke, IA",0.2801975752132914
"Clay, IA",0.4210282000696298
"Clayton, IA",0.22784532807536423
"Clinton, IA",0.05119868209996965
"Crawford, IA",0.3786589762076424
"Dallas, IA",0.09510613824113771
"Davis, IA",0.44976816074188564
"Decatur, IA",0.2932512051419389
"Delaware, IA",0.29618006709230604
"Des Moines, IA",0.068942050986756
"Dickinson, IA",0.3570600734015839
"Dubuque, IA",0.012268457995615534
"Emmet, IA",0.3717652009257311
"Fayette, IA",0.19358395989974939
"Floyd, IA",0.14838709677419354
"Franklin, IA",0.3361513687600644
"Fremont, IA",0.40166898470097356
"Greene, IA",0.23418377929890064
"Grundy, IA",0.3886786961583236
"Guthrie, IA",0.3297391304347826
"Hamilton, IA",0.2257603327268001
"Hancock, IA",0.4070856753534321
"Hardin, IA",0.2891128559709364
"Harrison, IA",0.371198928332217
"Henry, IA",0.30572096980008506
"Howard, IA",0.20486948892300944
"Humboldt, IA",0.45527816001572635
"Ida, IA",0.5157807308970099
"Iowa, IA",0.23820754716981132
"Jackson, IA",0.192725509214355
"Jasper, IA",0.1813071346012399
"Jefferson, IA",0.004659146640510054
"Johnson, IA",-0.37894463218092017
"Jones, IA",0.19076285404125135
"Keokuk, IA",0.4108324974924774
"Kossuth, IA",0.3613337980713373
"Lee, IA",0.16023775617608818
"Linn, IA",-0.09005277630702488
"Louisa, IA",0.2837460063897764
"Lucas, IA",0.3762057877813505
"Lyon, IA",0.6699074800062725
"Madison, IA",0.3105604446503011
"Mahaska, IA",0.45268999247554553
"Marion, IA",0.3075886843286933
"Marshall, IA",0.08309232480533926
"Mills, IA",0.3867238243699662
"Mitchell, IA",0.24035443972678605
"Monona, IA",0.40966754155730534
"Monroe, IA",0.4093143596377749
"Montgomery, IA",0.42069785884218874
"Muscatine, IA",0.06257075228980138
"O'Brien, IA",0.5991088306778288
"Osceola, IA",0.6159352629940865
"Page, IA",0.43810335036910847
"Palo Alto, IA",0.35785668722092284
"Plymouth, IA",0.5151630022744503
"Pocahontas, IA",0.4499353169469599
"Polk, IA",-0.11363175055602341
"Pottawattamie, IA",0.21302717900656046
"Poweshiek, IA",0.06529034882538391
"Ringgold, IA",0.3956409309198375
"Sac, IA",0.4668073676132003
"Scott, IA",-0.01497332405474368
"Shelby, IA",0.423861852433281
"Sioux, IA",0.6862152357920194
"Story, IA",-0.12337418832770837
"Tama, IA",0.2028107861060329
"Taylor, IA",0.4466820732915153
"Union, IA",0.2748628257887517
"Van Buren, IA",0.47233923055321536
"Wapello, IA",0.20602019935309263
"Warren, IA",0.16128205128205128
"Washington, IA",0.20404428584499953
"Wayne, IA",0.45918367346938777
"Webster, IA",0.21520367183017786
"Winnebago, IA",0.26196647658545014
"Winneshiek, IA",0.007921140644252773
"Woodbury, IA",0.19481678027357152
"Worth, IA",0.21681935635424007
"Wright, IA",0.3159641553269167
"Allen, KS",0.40667400073340665
"Anderson, KS",0.5262686567164179
"Atchison, KS",0.3133079847908745
"Barber, KS",0.69449378330373
"Barton, KS",0.5890544356802025
"Bourbon, KS",0.5068110946988347
"Brown, KS",0.5061942517343905
"Butler, KS",0.4519651444480602
"Chase, KS",0.47699050401753107
"Chautauqua, KS",0.7015530047265361
"Cherokee, KS",0.4845707656612529
"Cheyenne, KS",0.7050461975835111
"Clark, KS",0.7014925373134329
"Clay, KS",0.5795811518324607
"Cloud, KS",0.5491094147582697
"Coffey, KS",0.5710422812192724
"Comanche, KS",0.707035755478662
"Cowley, KS",0.37390064178749705
"Crawford, KS",0.23000470082600227
"Decatur, KS",0.7107438016528925
"Dickinson, KS",0.53836784409257
"Doniphan, KS",0.5976909413854352
"Douglas, KS",-0.32956655419569947
"Edwards, KS",0.6254738438210766
"Elk, KS",0.7053216838760922
"Ellis, KS",0.47911609609106887
"Ellsworth, KS",0.5405001866368048
"Finney, KS",0.31056206319519636
"Ford, KS",0.38416688261207566
"Franklin, KS",0.3915184678522572
"Geary, KS",0.2068230277185501
"Gove, KS",0.7379002233804914
"Graham, KS",0.6518691588785047
"Grant, KS",0.5705316031812474
"Gray, KS",0.6945788964181994
"Greeley, KS",0.6938461538461539
"Greenwood, KS",0.5897887323943662
"Hamilton, KS",0.6666666666666666
"Harper, KS",0.621799844840962
"Harvey, KS",0.2413515687851971
"Haskell, KS",0.587149187592319
"Hodgeman, KS",0.7187807276302851
"Jackson, KS",0.4171536610519079
"Jefferson, KS",0.3232577665827036
"Jewell, KS",0.6981258366800536
"Johnson, KS",0.026329759729739048
"Kearny, KS",0.6846504559270516
"Kingman, KS",0.5791841631673665
"Kiowa, KS",0.7284522706209453
"Labette, KS",0.37547798199087207
"Lane, KS",0.7026406429391504
"Leavenworth, KS",0.24517342661958352
"Lincoln, KS",0.6584699453551912
"Linn, KS",0.6207363903320533
"Logan, KS",0.7243920412675019
"Lyon, KS",0.15486653645833334
"McPherson, KS",0.417752315178151
"Marion, KS",0.49768847795163584
"Marshall, KS",0.4782794778514873
"Meade, KS",0.7005813953488372
"Miami, KS",0.4002130209026761
"Mitchell, KS",0.6223657375934738
"Montgomery, KS",0.5033322225924691
"Morris, KS",0.4645579268292683
"Morton, KS",0.7114093959731543
"Nemaha, KS",0.6636079656384225
"Neosho, KS",0.46404814697497626
"Ness, KS",0.7331499312242091
"Norton, KS",0.6978513876454789
"Osage, KS",0.43613397672438264
"Osborne, KS",0.6862416107382551
"Ottawa, KS",0.6403720289355839
"Pawnee, KS",0.49793310785419015
"Phillips, KS",0.7256006006006006
"Pottawatomie, KS",0.5037875245487702
"Pratt, KS",0.5380010411244144
"Rawlins, KS",0.7180706521739131
"Reno, KS",0.35836431226765797
"Republic, KS",0.6520363780150257
"Rice, KS",0.5630914826498423
"Riley, KS",0.03557495820174624
"Rooks, KS",0.7259198015708971
"Rush, KS",0.6413838988689288
"Russell, KS",0.6617601002192296
"Saline, KS",0.3404187817258883
"Scott, KS",0.7397820163487738
"Sedgwick, KS",0.18394664773840866
"Seward, KS",0.30389043271139343
"Shawnee, KS",0.02662918070180092
"Sheridan, KS",0.7787481804949054
"Sherman, KS",0.6669218989280244
"Smith, KS",0.6679725759059746
"Stafford, KS",0.6255274261603375
"Stanton, KS",0.5918367346938775
"Stevens, KS",0.7292437863564252
"Sumner, KS",0.5048343962147707
"Thomas, KS",0.6809284116331096
"Trego, KS",0.694331983805668
"Wabaunsee, KS",0.47218934911242605
"Wallace, KS",0.8458646616541353
"Washington, KS",0.6535262206148282
"Wichita, KS",0.6579497907949791
"Wilson, KS",0.6109718741297688
"Woodson, KS",0.5606375606375607
"Wyandotte, KS",-0.2939669133474099
"Adair, KY",0.645451232843435
"Allen, KY",0.6320405138339921
"Anderson, KY",0.49098231483102783
"Ballard, KY",0.5718117532309193
"Barren, KY",0.4980527909995673
"Bath, KY",0.37519075648572053
"Bell, KY",0.6219386705083351
"Boone, KY",0.4175084175084175
"Bourbon, KY",0.31557423605589
"Boyd, KY",0.37009875818910726
"Boyle, KY",0.29035995674339565
"Bracken, KY",0.5687553161326907
"Breathitt, KY",0.42767514813523877
"Breckinridge, KY",0.5156143150216549
"Bullitt, KY",0.497795891208517
"Butler, KY",0.6242826398852224
"Caldwell, KY",0.5434309623430962
"Calloway, KY",0.3500529628014207
"Campbell, KY",0.24446012702893438
"Carlisle, KY",0.6389850057670127
"Carroll, KY",0.38443579766536967
"Carter, KY",0.5167347733021989
"Casey, KY",0.7322565615778848
"Christian, KY",0.31336322057691435
"Clark, KY",0.3705029311940759
"Clay, KY",0.7549874390424117
"Clinton, KY",0.7310623038995966
"Crittenden, KY",0.662125340599455
"Cumberland, KY",0.6663405088062623
"Daviess, KY",0.3218722029384155
"Edmonson, KY",0.6018306636155606
"Elliott, KY",0.4413309982486865
"Estill, KY",0.564111812443643
"Fayette, KY",-0.09451637750797784
"Fleming, KY",0.5389776357827476
"Floyd, KY",0.4823458282950423
"Franklin, KY",0.04617640896710664
"Fulton, KY",0.3253568429890848
"Gallatin, KY",0.5074895146794488
"Garrard, KY",0.5838908566181293
"Grant, KY",0.5605188827283188
"Graves, KY",0.5638323497531013
"Grayson, KY",0.5919062027231468
"Green, KY",0.6637914869679356
"Greenup, KY",0.4546292314308534
"Hancock, KY",0.35948777648428404
"Hardin, KY",0.3018583742700899
"Harlan, KY",0.7211118341545041
"Harrison, KY",0.4374759028402519
"Hart, KY",0.49421806167400884
"Henderson, KY",0.27661085743277525
"Henry, KY",0.43586515596586933
"Hickman, KY",0.5600370885489105
"Hopkins, KY",0.5390513639714918
"Jackson, KY",0.8011270678058535
"Jefferson, KY",-0.13329972613912813
"Jessamine, KY",0.3999828517534082
"Johnson, KY",0.7096740493104889
"Kenton, KY",0.26034056501569486
"Knott, KY",0.5399965295852854
"Knox, KY",0.6763236763236763
"Larue, KY",0.5530076959321502
"Laurel, KY",0.6906938348165748
"Lawrence, KY",0.6241310824230387
"Lee, KY",0.6400449943757031
"Leslie, KY",0.8047640249332146
"Letcher, KY",0.6296255747755638
"Lewis, KY",0.675349188372971
"Lincoln, KY",0.5724296621692292
"Livingston, KY",0.5776103336921421
"Logan, KY",0.4608679695384898
"Lyon, KY",0.44018172640080766
"McCracken, KY",0.37180183345577666
"McCreary, KY",0.752770083102493
"McLean, KY",0.5240911081909768
"Madison, KY",0.3114179443953868
"Magoffin, KY",0.5183737294761532
"Marion, KY",0.30119590679324376
"Marshall, KY",0.5180261109114864
"Martin, KY",0.7943334176574753
"Mason, KY",0.41196841667821027
"Meade, KY",0.4606328182487123
"Menifee, KY",0.4713925872616049
"Mercer, KY",0.504959848842702
"Metcalfe, KY",0.5443722943722944
"Monroe, KY",0.7367261069925867
"Montgomery, KY",0.4102340202584701
"Morgan, KY",0.549109947643979
"Muhlenberg, KY",0.4686830015313936
"Nelson, KY",0.3363618882799731
"Nicholas, KY",0.4118268215417107
"Ohio, KY",0.5637622619734565
"Oldham, KY",0.3105043679420449
"Owen, KY",0.5364927014597081
"Owsley, KY",0.6924388857305287
"Pendleton, KY",0.5726652239054436
"Perry, KY",0.5696178584941355
"Pike, KY",0.6270829110075005
"Powell, KY",0.45208795642525723
"Pulaski, KY",0.6666666666666666
"Robertson, KY",0.5301085883514314
"Rockcastle, KY",0.7015393812584069
"Rowan, KY",0.21236437613019893
"Russell, KY",0.7058967457793002
"Scott, KY",0.30318181818181816
"Shelby, KY",0.3362487852283771
"Simpson, KY",0.38945691143274463
"Spencer, KY",0.5543878087230688
"Taylor, KY",0.5100831416946754
"Todd, KY",0.537769407825905
"Trigg, KY",0.49533402458894976
"Trimble, KY",0.49815692469720907
"Union, KY",0.5425857349863146
"Warren, KY",0.24161059974408716
"Washington, KY",0.4600780695528744
"Wayne, KY",0.6181181181181181
"Webster, KY",0.5438415159345392
"Whitley, KY",0.6711921010599681
"Wolfe, KY",0.39886148007590133
"Woodford, KY",0.20194647201946472
"Acadia, LA",0.5667968892621126
"Allen, LA",0.5149810708491076
"Ascension, LA",0.3596876257361279
"Assumption, LA",0.25522743947175347
"Avoyelles, LA",0.3695888098396238
"Beauregard, LA",0.6529380554450193
"Bienville, LA",0.08950749464668094
"Bossier, LA",0.4580524795377949
"Caddo, LA",-0.04231409020452913
"Calcasieu, LA",0.332935489646118
"Caldwell, LA",0.6466325660699063
"Cameron, LA",0.7944203683640303
"Catahoula, LA",0.4441927512355848
"Claiborne, LA",0.13518143591340911
"Concordia, LA",0.24853471596032461
"De Soto, LA",0.21503703703703703
"East Baton Rouge, LA",-0.09246225017939753
"East Carroll, LA",-0.2650561415447431
"East Feliciana, LA",0.1328420633339972
"Evangeline, LA",0.4133852976750437
"Franklin, LA",0.43745907007203666
"Grant, LA",0.705929032989457
"Iberia, LA",0.3144450607013003
"Iberville, LA",-0.06258181138191111
"Jackson, LA",0.4059485530546624
"Jefferson, LA",0.14714901535463198
"Jefferson Davis, LA",0.538978777054003
"Lafayette, LA",0.33587114002443114
"Lafourche, LA",0.5651578820986913
"La Salle, LA",0.7963160298371137
"Lincoln, LA",0.19572553430821146
"Livingston, LA",0.7253421098215832
"Madison, LA",-0.17265426880811496
"Morehouse, LA",0.11365170435369558
"Natchitoches, LA",0.1097406894892004
"Orleans, LA",-0.6616167708006658
"Ouachita, LA",0.25443639090227443
"Plaquemines, LA",0.3360446420126738
"Pointe Coupee, LA",0.17217923645948474
"Rapides, LA",0.32534656252199
"Red River, LA",0.10244233378561737
"Richland, LA",0.3261435865374596
"Sabine, LA",0.6310411770716257
"St. Bernard, LA",0.33367056591843186
"St. Charles, LA",0.30780390959071474
"St. Helena, LA",-0.14352783366867874
"St. James, LA",-0.07960281340504757
"St. John the Baptist, LA",-0.24548040302752736
"St. Landry, LA",0.11911849313355179
"St. Martin, LA",0.334252427184466
"St. Mary, LA",0.2757791668488001
"St. Tammany, LA",0.5080551803974532
"Tangipahoa, LA",0.325873778998779
"Tensas, LA",-0.05886970172684458
"Terrebonne, LA",0.4838026243849098
"Union, LA",0.48476225445199195
"Vermilion, LA",0.5932428214731585
"Vernon, LA",0.6496723381230085
"Washington, LA",0.36847756066137
"Webster, LA",0.29109947643979056
"West Baton Rouge, LA",0.12146003775959723
"West Carroll, LA",0.6839672200042025
"West Feliciana, LA",0.19693050525952752
"Winn, LA",0.4651600753295669
"Androscoggin, ME",0.0938472329634359
"Aroostook, ME",0.17189503376356954
"Cumberland, ME",-0.263488109511227
"Franklin, ME",0.0547064531780689
"Hancock, ME",-0.07507002801120448
"Kennebec, ME",0.03584159014016433
"Knox, ME",-0.14235106061260638
"Lincoln, ME",-0.023903641352369435
"Oxford, ME",0.1294189288804846
"Penobscot, ME",0.10906381922026322
"Piscataquis, ME",0.2513613591810063
"Sagadahoc, ME",-0.06291635825314582
"Somerset, ME",0.2267111724984653
"Waldo, ME",-0.0027304355485092704
"Washington, ME",0.1844179651695692
"York, ME",-0.047613630397115705
"Allegany, MD",0.43697396750831863
"Anne Arundel, MD",-0.02227479904176895
"Baltimore, MD",-0.17644785272932972
"Calvert, MD",0.16771430982112723
"Caroline, MD",0.3797208247714873
"Carroll, MD",0.3445692883895131
"Cecil, MD",0.3361682387505799
"Charles, MD",-0.30301521014520516
"Dorchester, MD",0.14239737274220032
"Frederick, MD",0.023870716201055086
"Garrett, MD",0.5858967953750625
"Harford, MD",0.23028756957328386
"Howard, MD",-0.339798881579353
"Kent, MD",0.03003692246282806
"Montgomery, MD",-0.5536603650654767
"Prince George's, MD",-0.797259116000871
"Queen Anne's, MD",0.34008219281378427
"St. Mary's, MD",0.22328558244051203
"Somerset, MD",0.11565656565656565
"Talbot, MD",0.10076387875249355
"Washington, MD",0.30108651179706325
"Wicomico, MD",0.09749218511293394
"Worcester, MD",0.26374986736462347
"Baltimore City, MD",-0.7412970651874253
"Barnstable, MA",-0.1369395347447371
"Berkshire, MA",-0.41471845439254357
"Bristol, MA",-0.09679103788173957
"Dukes, MA",-0.5149539210572075
"Essex, MA",-0.22637863678962167
"Franklin, MA",-0.3696990334494591
"Hampden, MA",-0.1669234972946627
"Hampshire, MA",-0.40475673851198224
"Middlesex, MA",-0.38335965021925067
"Nantucket, MA",-0.35185763346862314
"Norfolk, MA",-0.28237480708702795
"Plymouth, MA",-0.07548442459239385
"Suffolk, MA",-0.6326662153714602
"Worcester, MA",-0.10710311306863346
"Alcona, MI",0.3983543078412391
"Alger, MI",0.20407259849490925
"Allegan, MI",0.28919442153945435
"Alpena, MI",0.28663763777384677
"Antrim, MI",0.29605360035340894
"Arenac, MI",0.3334199584199584
"Baraga, MI",0.2871060171919771
"Barry, MI",0.33261894556365196
"Bay, MI",0.12620571191271684
"Benzie, MI",0.1399100508408291
"Berrien, MI",0.12705640626952283
"Branch, MI",0.3807393987431354
"Calhoun, MI",0.12456283318053717
"Cass, MI",0.30860809913697723
"Charlevoix, MI",0.24244293645897594
"Cheboygan, MI",0.3204359274429491
"Chippewa, MI",0.24217132505175984
"Clare, MI",0.31787288072298153
"Clinton, MI",0.12652810232443734
"Crawford, MI",0.3278784336645237
"Delta, MI",0.25335280121133463
"Dickinson, MI",0.3537409798708697
"Eaton, MI",0.04750893794133865
"Emmet, MI",0.19380916923731517
"Genesee, MI",-0.09463259567184253
"Gladwin, MI",0.3471776779987171
"Gogebic, MI",0.14913357893300586
"Grand Traverse, MI",0.12498788501424722
"Gratiot, MI",0.2559368357121166
"Hillsdale, MI",0.4661985957873621
"Houghton, MI",0.15725806451612903
"Huron, MI",0.3840547841930012
"Ingham, MI",-0.2687398008205097
"Ionia, MI",0.3084456691740523
"Iosco, MI",0.29937878901279846
"Iron, MI",0.28274111675126906
"Isabella, MI",0.03678323881537492
"Jackson, MI",0.20089843133315155
"Kalamazoo, MI",-0.12758612498911315
"Kalkaska, MI",0.43428053888825996
"Kent, MI",0.030816006022376243
"Keweenaw, MI",0.200139470013947
"Lake, MI",0.22897897897897898
"Lapeer, MI",0.3829537657968705
"Leelanau, MI",0.03151046960764383
"Lenawee, MI",0.2107142079714404
"Livingston, MI",0.2956189900440179
"Luce, MI",0.416828227995347
"Mackinac, MI",0.27210103329506313
"Macomb, MI",0.11530316327698706
"Manistee, MI",0.1536629891261211
"Marquette, MI",-0.0423338185346919
"Mason, MI",0.2195437521280218
"Mecosta, MI",0.260834109972041
"Menominee, MI",0.2937407132243685
"Midland, MI",0.19317272855596856
"Missaukee, MI",0.5222085554188876
"Monroe, MI",0.22094370637850655
"Montcalm, MI",0.3394716073508963
"Montmorency, MI",0.4414054701537233
"Muskegon, MI",-0.015072738448929413
"Newaygo, MI",0.39580388692579505
"Oakland, MI",-0.08105005311353658
"Oceana, MI",0.27284157585917856
"Ogemaw, MI",0.3655530952151728
"Ontonagon, MI",0.25977816695855227
"Osceola, MI",0.4365161655198416
"Oscoda, MI",0.4416891726000491
"Otsego, MI",0.37565799968096986
"Ottawa, MI",0.3047206692168649
"Presque Isle, MI",0.2892768079800499
"Roscommon, MI",0.29552948393528106
"Saginaw, MI",0.011376166242578456
"St. Clair, MI",0.31406484365985926
"St. Joseph, MI",0.30971924064486256
"Sanilac, MI",0.44537378565120267
"Schoolcraft, MI",0.2857486759749639
"Shiawassee, MI",0.1959485210049544
"Tuscola, MI",0.37498061714994574
"Van Buren, MI",0.1392077898659614
"Washtenaw, MI",-0.4128371284031011
"Wayne, MI",-0.3734080875452215
"Wexford, MI",0.36370767420577854
"Aitkin, MN",0.25804354891127723
"Anoka, MN",0.09603354902615231
"Becker, MN",0.329346185112066
"Beltrami, MN",0.09715266184381377
"Benton, MN",0.3605543922624389
"Big Stone, MN",0.24936479128856626
"Blue Earth, MN",0.0368826838924776
"Brown, MN",0.3588794542419624
"Carlton, MN",-0.016473559936302236
"Carver, MN",0.1355214018960069
"Cass, MN",0.31458216138508655
"Chippewa, MN",0.28704596592735454
"Chisago, MN",0.3031295487627365
"Clay, MN",0.01945710592557317
"Clearwater, MN",0.4299175500588928
"Cook, MN",-0.22268041237113403
"Cottonwood, MN",0.34976402726796013
"Crow Wing, MN",0.31541208637910834
"Dakota, MN",-0.047096439681991016
"Dodge, MN",0.3214755021588136
"Douglas, MN",0.3552444342437457
"Faribault, MN",0.3381003777657852
"Fillmore, MN",0.21700587969244686
"Freeborn, MN",0.17238801320789982
"Goodhue, MN",0.17867558424388535
"Grant, MN",0.2758422113446588
"Hennepin, MN",-0.3493029911305824
"Houston, MN",0.1387212372689551
"Hubbard, MN",0.33359408952629294
"Isanti, MN",0.3796155310239817
"Itasca, MN",0.16352596314907872
"Jackson, MN",0.3860320933625091
"Kanabec, MN",0.35502017854959034
"Kandiyohi, MN",0.2534907220282932
"Kittson, MN",0.22054507337526205
"Koochiching, MN",0.1984912776991985
"Lac Qui Parle, MN",0.2559585492227979
"Lake, MN",-0.022235853396718294
"Lake of the Woods, MN",0.44023193577163244
"Le Sueur, MN",0.30452207601362635
"Lincoln, MN",0.35475322954620736
"Lyon, MN",0.28088415882112155
"McLeod, MN",0.3816132291168182
"Mahnomen, MN",0.02921455938697318
"Marshall, MN",0.4116670126634835
"Martin, MN",0.4110720729275472
"Meeker, MN",0.40001628399283506
"Mille Lacs, MN",0.35568871475762465
"Morrison, MN",0.5273078233223573
"Mower, MN",0.07823878069432684
"Murray, MN",0.3596829477292202
"Nicollet, MN",0.0304470354202354
"Nobles, MN",0.29726598702502316
"Norman, MN",0.13339466421343146
"Olmsted, MN",-0.00748792571977686
"Otter Tail, MN",0.3568923076923077
"Pennington, MN",0.2759493670886076
"Pine, MN",0.2614582579103613
"Pipestone, MN",0.4598585690515807
"Polk, MN",0.2883887537172209
"Pope, MN",0.26697262225035606
"Ramsey, MN",-0.39116506738228696
"Red Lake, MN",0.31951089845826686
"Redwood, MN",0.427013533044278
"Renville, MN",0.3645805942676834
"Rice, MN",0.03057670375735906
"Rock, MN",0.3550320314114486
"Roseau, MN",0.46066119938493083
"Saint Louis, MN",-0.11688993257547454
"Scott, MN",0.15255434565301418
"Sherburne, MN",0.36783132779653294
"Sibley, MN",0.416645227682017
"Stearns, MN",0.2769248165644788
"Steele, MN",0.25845977371082957
"Stevens, MN",0.12652834383104852
"Swift, MN",0.25570684821786144
"Todd, MN",0.4754440090052531
"Traverse, MN",0.23303670745272526
"Wabasha, MN",0.26394523326572006
"Wadena, MN",0.45471589270262475
"Waseca, MN",0.32414793328498914
"Washington, MN",-0.01842825943772316
"Watonwan, MN",0.1908763505402161
"Wilkin, MN",0.37431859479103574
"Winona, MN",0.028994400552274296
"Wright, MN",0.32951248240397596
"Yellow Medicine, MN",0.3521607278241092
"Adams, MS",-0.13609424689216537
"Alcorn, MS",0.6179395251302171
"Amite, MS",0.22581560283687943
"Attala, MS",0.20046027131782945
"Benton, MS",0.13256915026164964
"Bolivar, MS",-0.32233796296296297
"Calhoun, MS",0.3877423389618512
"Carroll, MS",0.3833212735166425
"Chickasaw, MS",0.0605830164765526
"Choctaw, MS",0.3862238622386224
"Claiborne, MS",-0.7415730337078652
"Clarke, MS",0.32755743806956744
"Clay, MS",-0.15715285414375688
"Coahoma, MS",-0.44344703770197486
"Copiah, MS",-0.04914496995840394
"Covington, MS",0.24503461582113267
"DeSoto, MS",0.3424613745338306
"Forrest, MS",0.13344498289623719
"Franklin, MS",0.28414918414918416
"George, MS",0.7753513294914569
"Greene, MS",0.6260011175265413
"Grenada, MS",0.147056025872729
"Hancock, MS",0.5934682769178432
"Harrison, MS",0.3030183374662392
"Hinds, MS",-0.4469640160116602
"Holmes, MS",-0.6661713719663199
"Humphreys, MS",-0.45144603809075945
"Issaquena, MS",-0.13876967095851217
"Itawamba, MS",0.7551607271233439
"Jackson, MS",0.38275465531502817
"Jasper, MS",-0.03893805309734513
"Jefferson, MS",-0.7375647668393782
"Jefferson Davis, MS",-0.20105820105820105
"Jones, MS",0.4353132054176072
"Kemper, MS",-0.2261263203276568
"Lafayette, MS",0.14778801608715572
"Lamar, MS",0.551439492517892
"Lauderdale, MS",0.21934521792177863
"Lawrence, MS",0.29792583280955376
"Leake, MS",0.14179192803882115
"Lee, MS",0.37040075350165585
"Leflore, MS",-0.4106822262118492
"Lincoln, MS",0.400974132824327
"Lowndes, MS",0.0567741935483871
"Madison, MS",0.1590699168708084
"Marion, MS",0.35568288719746854
"Marshall, MS",-0.09677201967787587
"Monroe, MS",0.292306723747167
"Montgomery, MS",0.14071257005604484
"Neshoba, MS",0.4703875675163461
"Newton, MS",0.4017800381436745
"Noxubee, MS",-0.5645855758880517
"Oktibbeha, MS",-0.015614654601633193
"Panola, MS",0.0011949017525225705
"Pearl River, MS",0.6479001964995659
"Perry, MS",0.5366347569955817
"Pike, MS",-0.0020846106683016555
"Pontotoc, MS",0.6122920517560074
"Prentiss, MS",0.565336304700162
"Quitman, MS",-0.38959881129271917
"Rankin, MS",0.5268289574305378
"Scott, MS",0.17620224291959705
"Sharkey, MS",-0.3593607305936073
"Simpson, MS",0.3081705928715299
"Smith, MS",0.5652287924478825
"Stone, MS",0.5298793470546487
"Sunflower, MS",-0.40956449260262556
"Tallahatchie, MS",-0.14906303236797275
"Tate, MS",0.30695794271953214
"Tippah, MS",0.5845154304277206
"Tishomingo, MS",0.736710070481424
"Tunica, MS",-0.5085506027474068
"Union, MS",0.6283054975643703
"Walthall, MS",0.18297441826853592
"Warren, MS",0.02487639060568603
"Washington, MS",-0.3646953937592868
"Wayne, MS",0.25690176060006253
"Webster, MS",0.5833497731307951
"Wilkinson, MS",-0.36486486486486486
"Winston, MS",0.11935592838644297
"Yalobusha, MS",0.13065657396741814
"Yazoo, MS",-0.07656405163853029
"Adair, MO",0.24740856639937414
"Andrew, MO",0.5054704595185996
"Atchison, MO",0.5576358296622613
"Audrain, MO",0.438425603816718
"Barry, MO",0.5969188634029442
"Barton, MO",0.70112813604984
"Bates, MO",0.5463043749220989
"Benton, MO",0.5571305841924399
"Bollinger, MO",0.726215644820296
"Boone, MO",-0.05872323174512329
"Buchanan, MO",0.2610000280434112
"Butler, MO",0.6149834868764124
"Caldwell, MO",0.5551948051948052
"Callaway, MO",0.4203615901630803
"Camden, MO",0.5408190459269787
"Cape Girardeau, MO",0.5001619957881095
"Carroll, MO",0.6271497362990139
"Carter, MO",0.6638537271448663
"Cass, MO",0.35795253971366936
"Cedar, MO",0.6377226463104325
"Chariton, MO",0.5195263290501386
"Christian, MO",0.5402711227757578
"Clark, MO",0.5393468118195957
"Clay, MO",0.11047778100493756
"Clinton, MO",0.4403409090909091
"Cole, MO",0.3666452614116766
"Cooper, MO",0.46230904082143753
"Crawford, MO",0.6084983498349835
"Dade, MO",0.6446469248291572
"Dallas, MO",0.6202871326982423
"Daviess, MO",0.5669357083217367
"DeKalb, MO",0.5912059207662168
"Dent, MO",0.6806066853188043
"Douglas, MO",0.6753675367536753
"Dunklin, MO",0.5356400075628663
"Franklin, MO",0.46073873046913977
"Gasconade, MO",0.5574210879785091
"Gentry, MO",0.5583305948077555
"Greene, MO",0.273208440699213
"Grundy, MO",0.6222737819025522
"Harrison, MO",0.6481431282190295
"Henry, MO",0.4782079870261504
"Hickory, MO",0.5347163420829806
"Holt, MO",0.670488322717622
"Howard, MO",0.4096138044371405
